"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Ketorolac Tromethamine","68151-0098-0","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","Carilion Materials Management","68151-0098","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","1 TABLET, FILM COATED in 1 BOTTLE (68151-0098-0)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","68083-103-01","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA076722","Gland Pharma Limited","68083-103","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","07/24/2015","N/A","ANDA","10 SYRINGE in 1 CARTON (68083-103-01)  > 1 mL in 1 SYRINGE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","68083-104-01","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA076722","Gland Pharma Limited","68083-104","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","07/24/2015","N/A","ANDA","10 SYRINGE in 1 CARTON (68083-104-01)  > 1 mL in 1 SYRINGE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","68083-104-02","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA076722","Gland Pharma Limited","68083-104","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","07/24/2015","N/A","ANDA","10 SYRINGE in 1 CARTON (68083-104-02)  > 2 mL in 1 SYRINGE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"ketorolac tromethamine","68083-132-10","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA204216","Gland Pharma Limited","68083-132","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","10 VIAL in 1 CARTON (68083-132-10)  > 1 mL in 1 VIAL (68083-132-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"ketorolac tromethamine","68083-132-25","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA204216","Gland Pharma Limited","68083-132","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","25 VIAL in 1 CARTON (68083-132-25)  > 1 mL in 1 VIAL (68083-132-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"ketorolac tromethamine","68083-133-10","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA204216","Gland Pharma Limited","68083-133","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","10 VIAL in 1 CARTON (68083-133-10)  > 1 mL in 1 VIAL (68083-133-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"ketorolac tromethamine","68083-133-25","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA204216","Gland Pharma Limited","68083-133","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","25 VIAL in 1 CARTON (68083-133-25)  > 1 mL in 1 VIAL (68083-133-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"ketorolac tromethamine","68083-134-10","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA204216","Gland Pharma Limited","68083-134","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","10 VIAL in 1 CARTON (68083-134-10)  > 2 mL in 1 VIAL (68083-134-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"ketorolac tromethamine","68083-134-25","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA204216","Gland Pharma Limited","68083-134","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","12/01/2016","N/A","ANDA","25 VIAL in 1 CARTON (68083-134-25)  > 2 mL in 1 VIAL (68083-134-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","0548-9021-00","30 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA076209","Amphastar Pharmaceuticals, Inc.","0548-9021","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/11/2016","N/A","ANDA","10 VIAL in 1 CARTON (0548-9021-00)  > 1 mL in 1 VIAL","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","0378-1134-01","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074761","Mylan Pharmaceuticals Inc.","0378-1134","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/16/2013","N/A","ANDA","100 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (0378-1134-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","0641-6041-25","15 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA075772","West-Ward Pharmaceuticals Corp.","0641-6041","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","07/21/2004","N/A","ANDA","25 VIAL in 1 CARTON (0641-6041-25)  > 1 mL in 1 VIAL (0641-6041-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","70518-1091-0","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA075784","REMEDYREPACK INC.","70518-1091","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","04/02/2018","N/A","ANDA","2 mL in 1 VIAL, SINGLE-USE (70518-1091-0)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","60505-1003-1","5 mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA076109","Apotex Corp.","60505-1003","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","12/07/2009","N/A","ANDA","1 BOTTLE, DROPPER in 1 CARTON (60505-1003-1)  > 5 mL in 1 BOTTLE, DROPPER","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","60505-1003-2","5 mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA076109","Apotex Corp.","60505-1003","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","12/07/2009","N/A","ANDA","1 BOTTLE, DROPPER in 1 CARTON (60505-1003-2)  > 10 mL in 1 BOTTLE, DROPPER","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","47781-583-68","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA204216","Alvogen Inc.","47781-583","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/29/2017","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 CARTON (47781-583-68)  > 1 mL in 1 VIAL, SINGLE-DOSE (47781-583-93)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","47781-584-68","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA204216","Alvogen Inc.","47781-584","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/29/2017","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 CARTON (47781-584-68)  > 1 mL in 1 VIAL, SINGLE-DOSE (47781-584-93)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","47781-585-68","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA204216","Alvogen Inc.","47781-585","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/29/2017","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 CARTON (47781-585-68)  > 2 mL in 1 VIAL, SINGLE-DOSE (47781-585-46)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","0517-0601-10","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA078145","American Regent, Inc.","0517-0601","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/30/2008","N/A","ANDA","10 VIAL, SINGLE-DOSE in 1 BOX (0517-0601-10)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","0517-0601-25","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA078145","American Regent, Inc.","0517-0601","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/30/2008","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 TRAY (0517-0601-25)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","0517-0801-10","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA078145","American Regent, Inc.","0517-0801","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/30/2008","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 TRAY (0517-0801-10)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","0517-0801-25","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA078145","American Regent, Inc.","0517-0801","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/30/2008","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 TRAY (0517-0801-25)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","0517-0902-10","60 mg/2mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA078145","American Regent, Inc.","0517-0902","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/30/2008","N/A","ANDA","10 VIAL, SINGLE-DOSE in 1 BOX (0517-0902-10)  > 2 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","0517-0902-25","60 mg/2mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA078145","American Regent, Inc.","0517-0902","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/30/2008","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 TRAY (0517-0902-25)  > 2 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","68788-9205-3","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","Preferred Pharmaceuticals, Inc.","68788-9205","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","01/21/2015","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (68788-9205-3)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","68788-9321-5","5 mg/mL","SOLUTION","OPHTHALMIC","ANDA078434","Preferred Pharmaceuticals, Inc.","68788-9321","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","04/13/2015","N/A","ANDA","1 BOTTLE, DROPPER in 1 CARTON (68788-9321-5)  > 5 mL in 1 BOTTLE, DROPPER","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","71205-116-01","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA204216","Proficient Rx LP","71205-116","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","01/15/2017","N/A","ANDA","1 mL in 1 VIAL (71205-116-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"KETOROLAC TROMETHAMINE","61314-018-05","4 mg/mL","SOLUTION","OPHTHALMIC","ANDA078721","Sandoz Inc","61314-018","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","11/05/2009","N/A","ANDA","5 mL in 1 BOTTLE (61314-018-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","61314-126-05","5 mg/mL","SOLUTION","OPHTHALMIC","ANDA076583","Sandoz Inc","61314-126","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","11/05/2009","N/A","ANDA","5 mL in 1 BOTTLE (61314-126-05)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"KETOROLAC TROMETHAMINE","61314-126-10","5 mg/mL","SOLUTION","OPHTHALMIC","ANDA076583","Sandoz Inc","61314-126","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","11/05/2009","N/A","ANDA","10 mL in 1 BOTTLE (61314-126-10)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","68788-7384-1","5 mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA076109","Preferred Pharmaceuticals Inc.","68788-7384","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/07/2016","N/A","ANDA","1 BOTTLE, DROPPER in 1 CARTON (68788-7384-1)  > 5 mL in 1 BOTTLE, DROPPER","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","12634-809-00","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","10 TABLET in 1 BOTTLE (12634-809-00)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-01","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","100 TABLET in 1 BOTTLE (12634-809-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-25","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","25 TABLET in 1 BLISTER PACK (12634-809-25)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-55","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","15 TABLET in 1 BLISTER PACK (12634-809-55)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-57","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","20 TABLET in 1 BLISTER PACK (12634-809-57)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-59","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","30 TABLET in 1 BLISTER PACK (12634-809-59)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-60","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","60 TABLET in 1 BOTTLE (12634-809-60)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-61","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","10 TABLET in 1 BLISTER PACK (12634-809-61)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-65","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","5 TABLET in 1 BLISTER PACK (12634-809-65)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-66","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","6 TABLET in 1 BLISTER PACK (12634-809-66)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-71","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","30 TABLET in 1 BOTTLE (12634-809-71)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-79","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","25 TABLET in 1 BOTTLE (12634-809-79)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-80","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","20 TABLET in 1 BOTTLE (12634-809-80)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-85","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","15 TABLET in 1 BOTTLE (12634-809-85)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","12634-809-91","10 mg/1","TABLET","ORAL","ANDA074754","Apotheca, Inc","12634-809","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/25/2005","N/A","ANDA","1 TABLET in 1 BLISTER PACK (12634-809-91)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
